created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jan 09 20:50:43 +0000 2024;1744824043730002380;#URGENTE #EcuadorBajoAtaque Horror en la Universidad de #Guayaquil;0;2;3;5;es;2802486047;1744824043730002380;SilBia05;https://twitter.com/SilBia05/status/1744824043730002380
Tue Jan 09 20:50:43 +0000 2024;1744824039909032102;#EcuadorBajoAtaque gravísima la situación.;1;11;30;68;es;25323002;1744824039909032102;ANIABELLO_R;https://twitter.com/ANIABELLO_R/status/1744824039909032102
Tue Jan 09 20:50:42 +0000 2024;1744824037706961216;:#Ar2ÚltimaHora🦎🚨: #EcuadorBajoAtaque   Grupos armados ingresan a la Universidad Nacional de Guayaquil, intentando secuestrar a jóvenes, varios han sido tomados como rehenes. La fuga de Adolfo Macías alias Fito agudiza la ola de violencia en Ecuador.  https://t.co/mljpSQaffI;1;2;9;19;es;25461771;1744824037706961216;ar2_mx;https://twitter.com/ar2_mx/status/1744824037706961216
Tue Jan 09 20:50:34 +0000 2024;1744824004710424614;"Esto es tremendo!  Tengo entendido que ya dictaron toque de queda"" para que las fuerzas pongan orden. #tremendo #EcuadorBajoAtaque""";0;0;0;0;es;1527018021105160195;1744824004710424614;silvifla;https://twitter.com/silvifla/status/1744824004710424614
Tue Jan 09 20:50:29 +0000 2024;1744823981943730530;#EcuadorBajoAtaque #Ecuador #EcuadorDeMalEnPeor #EcuadorSeDesangra https://t.co/dRlXbifau9;0;0;1;1;qme;137148495;1744823981943730530;luisgrimaldi9;https://twitter.com/luisgrimaldi9/status/1744823981943730530
Tue Jan 09 20:50:19 +0000 2024;1744823941019885743;Excelente! Apoyamos su decisión presidente, a defender el pueblo que votó por un país con paz. El terror debe terminar, mano dura con los delincuentes. #EcuadorBajoAtaque 🇪🇨❤️;0;2;7;16;es;3097171996;1744823941019885743;brisipin;https://twitter.com/brisipin/status/1744823941019885743
Tue Jan 09 20:50:19 +0000 2024;1744823940323688820;Que está pasando en #EcuadorBajoAtaque  !!!! 😳😳😳😳😳😳 madre mía !!!!!!;0;0;0;1;es;306848243;1744823940323688820;pepe_pumas;https://twitter.com/pepe_pumas/status/1744823940323688820
Tue Jan 09 20:50:17 +0000 2024;1744823932438339611;🚨✅Urgent! :--Criminals try to break into the state technical university of Quevedo from Spanish  #Ecuador #EcuadorDeMalEnPeor #EcuadorExigeSeguridad #EcuadorExigeSeguridad #EcuadorSeDesangra #BREAKING   https://t.co/anBGQc6rwY;0;0;0;5;en;1704801292785496064;1744823932438339611;MHNewsDaily;https://twitter.com/MHNewsDaily/status/1744823932438339611
Tue Jan 09 20:50:16 +0000 2024;1744823928080437476;Impotencia y dolor por mi patria🇪🇨😭 Dios nos ayude🙌🏻 oren por nosotros 🥺 #EcuadorBajoAtaque #Ecuador #Guayaquil;0;0;0;1;es;247518459;1744823928080437476;MayraRuizG21;https://twitter.com/MayraRuizG21/status/1744823928080437476
Tue Jan 09 20:50:14 +0000 2024;1744823920987922526;@Karmabash They need a @nayibbukele to take over.  They lost control of their country.  So sorry for #EcuadorBajoAtaque;0;0;0;1;en;64190551;1744822311554011514;TomasM093;https://twitter.com/TomasM093/status/1744823920987922526
Tue Jan 09 20:50:12 +0000 2024;1744823912477704566;Dios bendiga a cada policía y militar q hoy tienen la difícil y ardua misión de devolvernos La Paz 🙏🏼 #EcuadorBajoAtaque #EcuadorSeDesangra;0;0;0;1;es;177630822;1744823912477704566;Gaby_87g;https://twitter.com/Gaby_87g/status/1744823912477704566
Tue Jan 09 20:50:10 +0000 2024;1744823904009412722;Un día todos juramos ante la bandera ecuatoriana, es ahora cuando debemos defenderla.  #EcuadorBajoAtaque;0;0;0;0;es;773728055508500480;1744823904009412722;ariel_T98;https://twitter.com/ariel_T98/status/1744823904009412722
Tue Jan 09 20:50:10 +0000 2024;1744823901446672872;#EcuadorBajoAtaque;0;0;0;13;qht;1251990519862919169;1744823901446672872;MoMoh58174323;https://twitter.com/MoMoh58174323/status/1744823901446672872
Tue Jan 09 20:50:06 +0000 2024;1744823885927706710;#BREAKING: Another criminal leader has escaped from prison in Ecuador, marking the second such incident. #EcuadorBajoAtaque #EcuadorDeMalEnPeor #EcuadorExigeSeguridad #EcuadorSeDesangra #EcuadorNoAguantaMas;0;0;0;1;en;1573473018495598592;1744823885927706710;ForsigeJP;https://twitter.com/ForsigeJP/status/1744823885927706710
Tue Jan 09 20:50:03 +0000 2024;1744823873307017342;Que más me puede pasar a mí (Ecuador bajo ataque y en toque de queda, piensan cerrar el aeropuerto)  #EcuadorBajoAtaque;0;0;0;1;es;1267373847705198592;1744823873307017342;aliss_17i;https://twitter.com/aliss_17i/status/1744823873307017342
Tue Jan 09 20:50:00 +0000 2024;1744823861961441516;🇪🇨 Le président de l'Équateur déclare un conflit armé interne.  #EcuadorBajoAtaque #Equador https://t.co/mCowQVZTKs;1;4;14;50;fr;1512030186249805824;1744823861961441516;karouani_M;https://twitter.com/karouani_M/status/1744823861961441516
Tue Jan 09 20:49:55 +0000 2024;1744823838490099722;Estas ganas de llorar no se van!🥺 Pónganse en resguardo. Y pidamos a la fuerza más grande en la que crean que se les conmueva el corazón. Y no nos hagan vivir esta zozobra 💔 #EcuadorBajoAtaque;0;0;0;0;es;1582947449504759809;1744823838490099722;PaoMoya03;https://twitter.com/PaoMoya03/status/1744823838490099722
Tue Jan 09 20:49:54 +0000 2024;1744823834404958355;Parece que en #EcuadorBajoAtaque no va haber abrazos;0;0;0;0;es;519034562;1744823834404958355;juandepoco;https://twitter.com/juandepoco/status/1744823834404958355
Tue Jan 09 20:49:52 +0000 2024;1744823829765996886;🚨Como anunciamos, su país es una víctima colateral de la gran guerra civil francesa, únase a la Confederación del Reino de Plottes y juntos podremos preservar nuestra soberanía. #EcuadorBajoAtaque #Ecuador #EcuadorDeMalEnPeor #EcuadorExigeSeguridad 🇩🇴🤝🇪🇨 https://t.co/l0pccFLDa7;0;0;1;2;es;1474361734659985410;1744823829765996886;PlottesRoyaume;https://twitter.com/PlottesRoyaume/status/1744823829765996886
Tue Jan 09 20:49:42 +0000 2024;1744823786598211877;🇪🇨 #BREAKING : Gunmen storm into #Ecuador TV studio live on air - potential hostage situation   Ecuador has recently declared a state of emergency - after the leader of the largest criminal group in the country escaped from prison.  #EcuadorDeMalEnPeor #EcuadorExigeSeguridad https://t.co/2swtzv36M0;2;0;20;46;en;1471471397121638401;1744823786598211877;Angryman_J;https://twitter.com/Angryman_J/status/1744823786598211877
Tue Jan 09 20:49:42 +0000 2024;1744823784933126653;#EcuadorBajoAtaque Esta es la consecuencia de sucesivos y fracasados gobiernos de derecha en Ecuador. Ecuador se volvio Colombia de los 80tas y 90tas. Hoy Ecuador vive un conflicto interno igual al nuestro una lastima.;0;1;2;2;es;2922098831;1744823784933126653;danielrog15;https://twitter.com/danielrog15/status/1744823784933126653
Tue Jan 09 20:49:36 +0000 2024;1744823761717678246;#EcuadorBajoAtaque #Ecuador #URGENTE por favor.   Es URGENTE, aprobar una #LeyDePenaDeMuerte. Estos delincuentes no pueden seguir aterrorizando a nuestro pueblo. Por favor, manden a #ConsultaPopular para que la gente se manifieste. #SiALaPenaDeMuerte;0;1;1;5;es;438863112;1744823761717678246;igoeth9;https://twitter.com/igoeth9/status/1744823761717678246
Tue Jan 09 20:49:35 +0000 2024;1744823758144037011;Lo puedes ver una y mil veces y sigue siendo increíble como estos hijos de puta se creen invencibles, muerte a todos estos criminales!!!! #EcuadorBajoAtaque;0;0;0;1;es;495151755;1744823758144037011;emilypaola__;https://twitter.com/emilypaola__/status/1744823758144037011
Tue Jan 09 20:49:33 +0000 2024;1744823747138158932;#SOSEcuador #Ecuador #EcuadorBajoAtaque milicos y chapas la misma pendejada son.;0;0;0;0;es;1538648049479737347;1744823747138158932;DanielaDelgadoE;https://twitter.com/DanielaDelgadoE/status/1744823747138158932
Tue Jan 09 20:49:30 +0000 2024;1744823734915998157;Ecuador en estos momentos parece un server de GTA V con hacks #EcuadorBajoAtaque #Guayaquil;0;0;0;0;es;1677146092289372162;1744823734915998157;DiegoLoga599;https://twitter.com/DiegoLoga599/status/1744823734915998157
Tue Jan 09 20:49:23 +0000 2024;1744823708391182619;Zurdos de 💩, ¡dejen tranquilos a los paises por la cresta! #EcuadorBajoAtaque #Ecuador #Guayaquil;0;0;0;0;es;2980630145;1744823708391182619;05u037V;https://twitter.com/05u037V/status/1744823708391182619
Tue Jan 09 20:49:21 +0000 2024;1744823697024721385;Como Ecuatoriano me duele tanto la situación en mi país, porfavor pido una cadena de oración para Ecuador hermanos compatriotas en el mundo! Esto debe parar ya! #EcuadorBajoAtaque #EcuadosSOS;0;0;0;0;es;268558863;1744823697024721385;VictorMoreirag;https://twitter.com/VictorMoreirag/status/1744823697024721385
Tue Jan 09 20:49:20 +0000 2024;1744823693216256326;Sin palabras !  #EcuadorBajoAtaque https://t.co/vroATK1wGp;0;0;2;1;es;1055477999892598785;1744823693216256326;TheBlogistics;https://twitter.com/TheBlogistics/status/1744823693216256326
Tue Jan 09 20:49:18 +0000 2024;1744823684345344332;Es un caos! Da miedo! Ecuador es ciudad gótica! Estamos como Colombia de los 80's en la época de Pablo Escobar donde el narcotráfico tenía el poder de un país! #EcuadorBajoAtaque;0;0;0;1;es;1291707085;1744823684345344332;cinthy_moran;https://twitter.com/cinthy_moran/status/1744823684345344332
Tue Jan 09 20:49:10 +0000 2024;1744823649847152891;Dicen que han dejado un explosivo en recepción de Gamavision el cual quedar muy cerca de TC Televisión MALDITOS DESGRACIADOS #EcuadorBajoAtaque https://t.co/TfEOJxGKpv;0;0;0;0;es;1064641227788820480;1744823649847152891;chtoricaba;https://twitter.com/chtoricaba/status/1744823649847152891
Tue Jan 09 20:49:09 +0000 2024;1744823649540997399;Suscribo!!🇪🇨🇪🇨🙏🙏 @DanielNoboaOk #EcuadorBajoAtaque #EcuadorExigeSeguridad;0;0;0;0;es;1062737220778516485;1744823649540997399;Jeaff86;https://twitter.com/Jeaff86/status/1744823649540997399
Tue Jan 09 20:49:06 +0000 2024;1744823634181464515;Lo que sucede en Ecuador es producto de la desidia en políticas de seguridad nacional del Gobierno anterior. Esto que acontece es responsabilidad de ese Gobierno. Hoy implosiona el crimen organizado. Cuidado con una Colombia de los 80 y 90. #EcuadorBajoAtaque;0;0;0;0;es;327399446;1744823634181464515;GutiManuelJ;https://twitter.com/GutiManuelJ/status/1744823634181464515
Tue Jan 09 20:49:06 +0000 2024;1744823632994480128;Presidente @DanielNoboaOk que caiga quien tenga que caer… nunca un gobierno honesto se doblega o negocia con delincuentes y asesinos #LatamConEcuador #PrayEcuador #EcuadorBajoAtaque;0;0;0;0;es;131328555;1744823632994480128;adrianenrique25;https://twitter.com/adrianenrique25/status/1744823632994480128
Tue Jan 09 20:49:02 +0000 2024;1744823618012356939;#Urgente Reclusos comienzan a asesinar a guías penitenciarios  #Ecuador  #EcuadorBajoAtaque  #EcuadorSeDesangra  #ULTIMAHORA  #EcuadorExigeSeguridad https://t.co/06pw2rZ6GP;2;3;12;39;es;1696558381014601728;1744823618012356939;NuevasGuayaquil;https://twitter.com/NuevasGuayaquil/status/1744823618012356939
Tue Jan 09 20:49:00 +0000 2024;1744823611092038111;#EcuadorBajoAtaque;0;0;0;0;qht;82978549;1744823611092038111;carpinteyronews;https://twitter.com/carpinteyronews/status/1744823611092038111
Tue Jan 09 20:48:59 +0000 2024;1744823604699914540;🚫No olviden las fotos de Norero con Correa. RC dejó instaurada la semilla del narco en 🇪🇨¿Saben porque  había paz? Porque los tenían felices con sus pactos debajo de la mesa, así lograban operar tranquilos‼️ #EcuadorBajoAtaque #Ecuador #EcuadorNoAguantaMas;0;0;0;0;es;52266240;1744823604699914540;Wawui;https://twitter.com/Wawui/status/1744823604699914540
Tue Jan 09 20:48:55 +0000 2024;1744823590346780715;Con solo este video, nos dice todo lo que está pasando el país de Ecuador, fuerza a toda la gente de Ecuador. 🇪🇨  Espero que no lleguen a extremos como pasó en Perú en los 90'  #EcuadorBajoAtaque  #Ecuador  #Guayaquil;0;0;0;1;es;1252629267596312583;1744823590346780715;elDogeCrema;https://twitter.com/elDogeCrema/status/1744823590346780715
Tue Jan 09 20:48:50 +0000 2024;1744823566258831420;@samsenergys Gracias por todo este apoyo,  duele ver y vivir así, no hay palabras para expresar la impotencia ante nuestro país.#EcuadorBajoAtaque;0;0;0;1;es;623415880;1744821827522666803;gisgaby22;https://twitter.com/gisgaby22/status/1744823566258831420
Tue Jan 09 20:48:48 +0000 2024;1744823558419739128;🔴 President #Noboa appointed the army due to the internal armed conflict in #Ecuador.  #EcuadorBajoAtaque #EcuadorDeMalEnPeor #EcuadorExigeSeguridad #EcuadorSeDesangra https://t.co/PGWa0ohrhR;0;0;0;0;en;1704540570041958400;1744823558419739128;dailywarupdates;https://twitter.com/dailywarupdates/status/1744823558419739128
Tue Jan 09 20:48:46 +0000 2024;1744823549678776425;@LaPosta_Ecu @AnderssonBoscan Andersón Boscán debe ser capturado inmediatamente. Estamos en guerra y este sujeto es la quinta columna del narco terrorismo.  CC @DanielNoboaOk @FFAAECUADOR @PoliciaEcuador   #URGENTE  #EcuadorBajoAtaque;0;0;0;3;es;1295849793332355072;1744801286438940753;MAURICI88065055;https://twitter.com/MAURICI88065055/status/1744823549678776425
Tue Jan 09 20:48:45 +0000 2024;1744823544985407811;Sr. @DanielNoboaOk para cuando se activa el plan #Fénix... Que más debe pasar??   #EcuadorBajoAtaque #EcuadorExigeSeguridad;0;0;0;1;es;3947867907;1744823544985407811;PablitoCalle1;https://twitter.com/PablitoCalle1/status/1744823544985407811
Tue Jan 09 20:48:43 +0000 2024;1744823537657884716;Suspende las clases por seguridad de los estudiante @DanielNoboaOk   Si no, da permiso nomás.   #EcuadorBajoAtaque;0;1;2;16;es;115118812;1744823537657884716;ertl27;https://twitter.com/ertl27/status/1744823537657884716
Tue Jan 09 20:48:42 +0000 2024;1744823535590068428;FUERZA ECUADOR 🇪🇨💪🏻  No serán arrodillados por los terroristas. ⚠️Alertas hermanos Ecuatorianos.  #EcuadorBajoAtaque https://t.co/ZnAxrbRFpk;1;0;7;12;es;1536688335367938049;1744823535590068428;yepara_;https://twitter.com/yepara_/status/1744823535590068428
Tue Jan 09 20:48:40 +0000 2024;1744823524253192377;The president of #Ecuador has officially called the situation an internal armed conflict and has decreed  the military to strike against known organized crime groups. #EcuadorBajoAtaque I am at a loss for words.;0;0;1;1;en;22127827;1744823524253192377;crazyjulieta;https://twitter.com/crazyjulieta/status/1744823524253192377
Tue Jan 09 20:48:36 +0000 2024;1744823510252363796;#violencia #EcuadorBajoAtaque #NarcoTerrorista Televisión Ecuador: Hombres armados ingresan y amenazan en programa en vivo de TC y Gamavisión. En la transmisión se escuchan disparos y gritos de los trabajadores del canal https://t.co/K8zcUOXwjZ;0;1;0;0;es;433909559;1744823510252363796;HRafhumcar;https://twitter.com/HRafhumcar/status/1744823510252363796
Tue Jan 09 20:48:36 +0000 2024;1744823507601576202;CORRECTO y total respaldo como un ciudadano más.   -Los reproches para otro momento.   #EcuadorBajoAtaque;0;1;39;160;es;1143686680513306624;1744823507601576202;IsmaelUlloaEc;https://twitter.com/IsmaelUlloaEc/status/1744823507601576202
Tue Jan 09 20:48:36 +0000 2024;1744823507400208880;@DanielNoboaOk y su burbuja, solo querían llegar al poder para esto... Mientras el país se cae a pedazos... #Ecuador #EcuadorBajoAtaque https://t.co/80K9t4bzjs;0;0;0;0;es;16043380;1744823507400208880;dante19;https://twitter.com/dante19/status/1744823507400208880
Tue Jan 09 20:48:36 +0000 2024;1744823507207295223;TRANSMISION DE TN SEGUIENDO EN VIVO LA CONFLICTIVA SITUACION DE ECUADOR BAJO ATAQUE POR BANDAS NARCOS #EcuadorBajoAtaque https://t.co/L5L48t8z20;0;0;0;0;es;197954296;1744823507207295223;robertojunin;https://twitter.com/robertojunin/status/1744823507207295223
Tue Jan 09 20:48:32 +0000 2024;1744823494053937548;#EcuadorBajoAtaque  #Guayaquil  #Ecuador  #Terrorismo  ECUADOR ARDE!! CRIMINALES SE TOMAN CADENA DE TELEVISION Y ASALTAN UNIVER... https://t.co/9QfHQbRwx3 a través de @YouTube;0;0;0;0;es;1086806525992157190;1744823494053937548;marilussans;https://twitter.com/marilussans/status/1744823494053937548
Tue Jan 09 20:48:30 +0000 2024;1744823482217595009;El presidente decreta el Estado de Guerra.  Deberá votarse mañana en la Asamblea Nacional.  Decisión inédita y acertada. Nombres de los asambleístas que se opongan que sean destituidos son cómplices de la mafia #EcuadorBajoAtaque #Guayaquil;0;0;1;1;es;1719525031582076928;1744823482217595009;Valientes_Ec;https://twitter.com/Valientes_Ec/status/1744823482217595009
Tue Jan 09 20:48:26 +0000 2024;1744823466191184053;‼️Ecuador 🇪🇨: se decreta el cambio a educación no presencial en todo el país hasta el próximo viernes.  https://t.co/EqNRLwPZK9 #EcuadorBajoAtaque;1;7;16;64;es;1361984828;1744823466191184053;electo_mania;https://twitter.com/electo_mania/status/1744823466191184053
Tue Jan 09 20:48:21 +0000 2024;1744823445282574742;Última Hora  Alerta Máxima en Ecuador tras la imparable Ola de Violencia en el país Para mayor información ingresa ya a. https://t.co/BlzkVqkC63 #EcuadorBajoAtaque  #ULTIMAHORA https://t.co/n3WDYCOQuT;0;0;0;0;es;1726990548211261440;1744823445282574742;davidcarranzatv;https://twitter.com/davidcarranzatv/status/1744823445282574742
Tue Jan 09 20:48:21 +0000 2024;1744823444267528689;#ATENCION #EcuadorBajoAtaque #ULTIMOMINUTO #URGENTE Momentos de tensión y caos se están viviendo en Guayaquil, Ecuador.  Luego de que encapuchados se tomaran las instalaciones del canal TC, otro grupo de violentos se están tomando la sede de la universidad de Guayaquil. https://t.co/HdvSiQFfXO;1;0;1;4;es;293353729;1744823444267528689;EmisorasABC;https://twitter.com/EmisorasABC/status/1744823444267528689
Tue Jan 09 20:48:18 +0000 2024;1744823433307865151;🚨 #ULTIMAHORA Delincuentes utilizan al personal secuestrado del canal 10 TC Televisión para presionar a los uniformados y lograr que se retiren tras sus amenazas en Ecuador. La situación es crítica y en desarrollo. #EcuadorBajoAtaque #Policia #Secuestrados #FocoNoticias 📺🚨 https://t.co/PaAhw4pjHt;0;0;0;3;es;1680418999601971202;1744823433307865151;foconoticias_;https://twitter.com/foconoticias_/status/1744823433307865151
Tue Jan 09 20:48:18 +0000 2024;1744823432011763741;Presidente @DanielNoboaOk llegamos al nivel 5 en terrorismo, de aquí ellos atacarán a lugares donde se concentre gente como centros comerciales, hospitales, colegios, etc.  #EcuadorBajoAtaque #Ecuador #EcuadorSeDesangra @Presidencia_Ec @MinInteriorEc @FFAAECUADOR @PoliciaEcuador;1;0;0;2;es;319472860;1744823432011763741;AbgJorgeFreireM;https://twitter.com/AbgJorgeFreireM/status/1744823432011763741
Tue Jan 09 20:47:50 +0000 2024;1744823315645210897;#EcuadorBajoAtaque;0;0;0;0;qht;82978549;1744823315645210897;carpinteyronews;https://twitter.com/carpinteyronews/status/1744823315645210897
Tue Jan 09 20:47:47 +0000 2024;1744823305142501535;Si un correísta sale con “háganse cargo”, muéstrale esta foto y dile que te enumere a los rollizos caballeros que están ahí #EcuadorBajoAtaque https://t.co/wDMMx7U6h1;0;0;0;0;es;264398105;1744823305142501535;diegosaldariaga;https://twitter.com/diegosaldariaga/status/1744823305142501535
Tue Jan 09 20:47:47 +0000 2024;1744823303066231027;Lo que esta pasando en Ecuador es lo que le espera a Bolivia, vean hasta que punto la izquierda ha dado tanto poder al Narcotrafico. #EcuadorBajoAtaque;0;0;0;0;es;135752592;1744823303066231027;shami_usagi;https://twitter.com/shami_usagi/status/1744823303066231027
Tue Jan 09 20:47:47 +0000 2024;1744823301623394428;Cerremos filas, todos a apoyar a Ecuador. #EcuadorBajoAtaque;0;0;0;0;es;1043094848;1744823301623394428;DavidQuinro;https://twitter.com/DavidQuinro/status/1744823301623394428
Tue Jan 09 20:47:44 +0000 2024;1744823290877649254;🚨🚨🚨 #EcuadorBajoAtaque  Delincuentes queman vehículos en ciudad Esmeraldas, la población está aterrorizada.;0;0;1;2;es;86811932;1744823290877649254;ailinluna;https://twitter.com/ailinluna/status/1744823290877649254
Tue Jan 09 20:47:43 +0000 2024;1744823287538921765;@RobertoIzurietC Manden bala y bombas a esas escorias de delincuentes.  El pueblo está primero  #EcuadorExigeSeguridad  #EcuadorNoAguantaMas;0;0;0;0;es;1532812208048115720;1744819648388878427;FerBasti0108;https://twitter.com/FerBasti0108/status/1744823287538921765
Tue Jan 09 20:47:39 +0000 2024;1744823270581387505;@MeDicenPajita Para toda la mugre de la izquierda de @Vero_Mendoza_F @sigridbazan estos delincuentes tienen mas derechos que las victimas #EcuadorBajoAtaque;0;0;0;4;es;41775626;1744813022814617767;anngie0902;https://twitter.com/anngie0902/status/1744823270581387505
Tue Jan 09 20:47:39 +0000 2024;1744823270187086282;País dolarizado, gran ñobreza. Queríamos ser como #EcuadorBajoAtaque ?;0;0;0;0;es;700819061031047168;1744823270187086282;MariaEva2000;https://twitter.com/MariaEva2000/status/1744823270187086282
Tue Jan 09 20:47:39 +0000 2024;1744823270010966212;Ojalá esto no sirva para desviar la atención y se acuerden que Fito y Colón Pico escaparon. . . . . #EcuadorBajoAtaque Teodoro Maldonado Universidad de Guayaquil #URGENTE TC Televisión;0;0;0;2;es;1579858415165362176;1744823270010966212;MonoLongoEc;https://twitter.com/MonoLongoEc/status/1744823270010966212
Tue Jan 09 20:47:38 +0000 2024;1744823265682456707;ATENCIÓN. Las clases en todo el territorio ecuatoriano se suspende en manera presencial hasta el viernes 12 de enero. Serán clases de manera virtual  #EcuadorExigeSeguridad https://t.co/eU6g6taW8h;0;0;0;1;es;828358302;1744823265682456707;directfutbolec;https://twitter.com/directfutbolec/status/1744823265682456707
Tue Jan 09 20:47:38 +0000 2024;1744823265262973277;Que dirá Nico del Caño, Bregman, Solano, etc. de lo que pasa en Ecuador? Seguro te dicen que los delincuentes son víctimas.  #Ecuador #EcuadorBajoAtaque;0;0;0;0;es;1735684783676530688;1744823265262973277;bolanozr96;https://twitter.com/bolanozr96/status/1744823265262973277
Tue Jan 09 20:47:37 +0000 2024;1744823263329480825;En este momento, independientemente de posturas políticas, la mejor contribución patriótica que podemos hacer es quedarnos en casa y permitir que el gobierno nacional y las carteras de Estado realicen su labor. Que la sabiduría acompañe al Pdt Noboa.  #URGENTE #EcuadorBajoAtaque;0;0;3;3;es;1976101272;1744823263329480825;omolina_ec;https://twitter.com/omolina_ec/status/1744823263329480825
Tue Jan 09 20:47:34 +0000 2024;1744823248167076322;Grupos armados causando caos en la Universidad de Guayaquil. #EcuadorBajoAtaque   https://t.co/Rec6EKijtZ;6;14;53;113;es;25323002;1744823248167076322;ANIABELLO_R;https://twitter.com/ANIABELLO_R/status/1744823248167076322
Tue Jan 09 20:47:33 +0000 2024;1744823246317363442;#Ecuador | @EPPetroecuador informa que mantiene bajo vigilancia sus instalaciones operativas en el país. Reforzará el control en instalaciones consideradas estratégicas  #EcuadorBajoAtaque https://t.co/QCVynfeRk4;0;0;0;0;es;201846209;1744823246317363442;PatyNaula;https://twitter.com/PatyNaula/status/1744823246317363442
Tue Jan 09 20:47:33 +0000 2024;1744823245231067508;#breaking  #Ecuador. #EcuadorBajoAtaque #Guayaquil https://t.co/rr6lC5bf4k;0;0;1;1;und;1675087731955728385;1744823245231067508;DepremCloud7;https://twitter.com/DepremCloud7/status/1744823245231067508
Tue Jan 09 20:47:32 +0000 2024;1744823239392583983;#Ecuador | #Urgente Presidente @DanielNoboaOk declara CONFLICTO ARMADO INTERNO. #EcuadorBajoAtaque del #NarcoTerrorismo.;0;0;1;1;es;1125434358737846274;1744823239392583983;AhoraNewsMundo;https://twitter.com/AhoraNewsMundo/status/1744823239392583983
Tue Jan 09 20:47:30 +0000 2024;1744823231406604458;Ya dejen de decir en los medios “presuntos delincuentes “ . Son lo que son 😡😡😡😡😡😡 #EcuadorBajoAtaque #tctelevision #Delincuentes #DanielNoboa;0;1;0;0;es;139551354;1744823231406604458;smorenita27;https://twitter.com/smorenita27/status/1744823231406604458
Tue Jan 09 20:47:26 +0000 2024;1744823216722293116;Lo de Ecuador es TERRORISMO. La guerra  al narcotráfico es urgente en LA, y los “estados de excepción” como medida han mantenido escondida la realidad. El enfrentamiento no puede ser solo con armas, sino que estratégicos y desde  variados puntos.  #EcuadorBajoAtaque  #Ecuador;0;0;0;1;es;488470896;1744823216722293116;gabyarroya;https://twitter.com/gabyarroya/status/1744823216722293116
Tue Jan 09 20:47:25 +0000 2024;1744823209793290691;Si hoy no gana el #Estado, hoy MUERE el #Estado del #Ecuador. #EcuadorBajoAtaque;0;0;0;0;es;155100813;1744823209793290691;tomasrodri;https://twitter.com/tomasrodri/status/1744823209793290691
Tue Jan 09 20:47:24 +0000 2024;1744823208530805067;#BREAKING #EcuadorBajoAtaque #Ecuador LIVE:  Devastating scenes from Ecuador reveal a nation grappling with a severe internal crisis fueled by criminal gangs.  Employees of TC Televisora channel face threats to compel them to advocate for the removal of the police.   Criminals… https://t.co/gagO0zU58s;3;5;18;25;en;1650946484727083010;1744823208530805067;NationalIndNews;https://twitter.com/NationalIndNews/status/1744823208530805067
Tue Jan 09 20:47:17 +0000 2024;1744823179497910657;https://t.co/zwehJf0RiH  #Bauernproteste #Bauernprotesten #codegeel #deslimstemens #EcuadorBajoAtaque #maldivesboycott #2024NewYear #Bauernprotesten #GabiNgParangal #EcuadorBajoAtaque #Neukoelln #Rotterdam https://t.co/H8k3PUo1lA;0;0;0;10;qme;257210885;1744823179497910657;Carpe_Diem_Rdam;https://twitter.com/Carpe_Diem_Rdam/status/1744823179497910657
Tue Jan 09 20:47:10 +0000 2024;1744823147293970530;🚨MAS🚨  LA POLICÍA ENTRA AL CANAL TOMADO POR LOS DELINCUENTES EN ECUADO  DETIENEN A LOS DELINCUENTES QUE TOMARON EL CANAL TC  #EcuadorBajoAtaque  #EcuadorExigeSeguridad;0;0;1;7;es;1293970802740809728;1744823147293970530;barbiepiscu;https://twitter.com/barbiepiscu/status/1744823147293970530
Tue Jan 09 20:47:06 +0000 2024;1744823130172891634;#EcuadorBajoAtaque terrible lo que está pasando! Un canal de tele tomado por delinquentes terroristas!;0;0;0;0;es;985708056523702272;1744823130172891634;TosoPatricia;https://twitter.com/TosoPatricia/status/1744823130172891634
Tue Jan 09 20:47:01 +0000 2024;1744823111512433114;🇪🇨 FLASH - Des tirs signalés à Alban Borja, accompagnés d'un véhicule en feu.  #EcuadorBajoAtaque #Equador #Equateur #alerte https://t.co/1ZdzMwzHZN;0;0;0;4;fr;1587346196561100801;1744823111512433114;infr_news;https://twitter.com/infr_news/status/1744823111512433114
Tue Jan 09 20:47:00 +0000 2024;1744823107238449580;Nos duele si, mucho pero debemos seguir, no dar el brazo a torcer señor presidente no se puede pactar con las mafias #EcuadorBajoAtaque;0;0;0;0;es;246366888;1744823107238449580;krlita_salazar;https://twitter.com/krlita_salazar/status/1744823107238449580
Tue Jan 09 20:46:54 +0000 2024;1744823082873770199;@99hojas Y una 💩 con eso! Soy una estudiante de Bachillerato y en todo mi vida lo único bueno que he visto es a corra en sus obras, no, no soy correista, pero de los tres últimos gobiernos no hemos visto nada. ESTAMOS A INICIO DE AÑO Y YA HAY MAS DE 600 MUERTES!! #EcuadorExigeSeguridad;0;1;0;0;es;1432202273476780032;1744812578088366415;AnaSV26887819;https://twitter.com/AnaSV26887819/status/1744823082873770199
Tue Jan 09 20:46:54 +0000 2024;1744823081107951928;Ahora recuerdito/me voy  #EcuadorBajoAtaque;0;0;0;0;es;1722557477407834112;1744823081107951928;biokarlagomez;https://twitter.com/biokarlagomez/status/1744823081107951928
